ID,Usuario,Nombre,Fecha,Texto,Tipo,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Puntaje,colonia,calle,municipio,REGION,geometría
2020,@911SanPedro,Rescate 911 San Pedro,"Aug 27, 2024 · 10:41 PM UTC",tenemos lluvia moderada en distintas zonas del municipio al manejar recuerda respetar el límite de velocidad utilizar el cinturón de seguridad encender las luces principales no cruzar corrientes de agua emergencias san pedro spgg pcsp,lluvia,4,1,1,0,https://twitter.com/911SanPedro/status/1828563523619746091#m,,,,-0.020135239,,,"San Pedro Garza García, San Pedro Garza García",cinturón de seguridad,
2021,@911SanPedro,Rescate 911 San Pedro,"Aug 27, 2024 · 4:30 PM UTC",nos encontramos atendiendo el reporte de un cable de alta tensión derribado sobre la av gómez morín ntesur y vía rómulo en el lugar ya se encuentran cuadrillas de cfe trabajando tráfico presente en la zona spgg pcsp,problema vial,20,4,1,0,https://twitter.com/911SanPedro/status/1828470253845705209#m,,['https://video.twimg.com/ext_tw_video/1828470227828436997/pu/pl/1HZm0LT_CZ7S66Ac.m3u8?tag=12&v=64b'],,-0.483456969,,,San Pedro Garza García,,
2022,@911SanPedro,Rescate 911 San Pedro,"Aug 23, 2024 · 6:23 PM UTC",nos encontramos atendiendo junto a bomberosnl el reporte de un incendio de un camión de pasajeros sobre la av lázaro cárdenas y pedro ramirez vázquez en el lugar no hay personas lesionadas spgg pcsp,incendio,25,7,0,1,https://twitter.com/911SanPedro/status/1827049031631302841#m,"['https://pbs.twimg.com/media/GVr7aJZWIAAukZM.jpg', 'https://pbs.twimg.com/media/GVr7aY2WoAAXYmP.jpg']",,,-0.084001452,,Avenida Lázaro Cárdenas,San Pedro Garza García,,
2023,@911SanPedro,Rescate 911 San Pedro,"Aug 21, 2024 · 8:29 PM UTC",nos encontramos atendiendo el reporte de un accidente vial en el cual participa un camión de carga y el tren sobre blvd diaz ordaz otepte y calle oro tráfico presente en el lugar spgg pcsp,problema vial,7,6,0,0,https://twitter.com/911SanPedro/status/1826356019079131563#m,['https://pbs.twimg.com/media/GViFHwlXEAABxFe.jpg'],,,-0.836971879,,,San Pedro Garza García,,
2024,@911SanPedro,Rescate 911 San Pedro,"Aug 18, 2024 · 7:56 AM UTC",nos encontramos atendiendo el reporte de un accidente vial tipo volcadura sobre calzada san pedro y fuentes del valle spgg pcsp,problema vial,27,4,1,0,https://twitter.com/911SanPedro/status/1825079278230180283#m,['https://pbs.twimg.com/media/GVP77oybEAAa0fq.jpg'],,,0.378090858,,Calzada San Pedro,San Pedro Garza García,,
2025,@911SanPedro,Rescate 911 San Pedro,"Aug 14, 2024 · 8:56 PM UTC",nos encontramos atendiendo el reporte de un accidente vial con personas lesionadas sobre la av lázaro cárdenas otepte y av gómez morin tráfico presente en la zona spgg pcsp,problema vial,8,2,0,0,https://twitter.com/911SanPedro/status/1823826006626721961#m,['https://pbs.twimg.com/media/GU-IFo_WsAAa3FB.jpg'],,,-0.078859955,,Avenida Lázaro Cárdenas,San Pedro Garza García,,
2026,@911SanPedro,Rescate 911 San Pedro,"Aug 13, 2024 · 5:57 AM UTC",nos encontramos atendiendo el reporte de un corto circuito en un poste de energía eléctrica ubicado sobre la calle río bravo y río amazonas spgg pcsp,eléctrico,14,6,0,0,https://twitter.com/911SanPedro/status/1823237339402866689#m,,['https://video.twimg.com/ext_tw_video/1823237317395456000/pu/pl/2xl1c2a7DyRm4vsJ.m3u8?tag=12'],,0.608347118,,"Calle Río Bravo, Calle Río Amazonas",San Pedro Garza García,,
2027,@911SanPedro,Rescate 911 San Pedro,"Aug 11, 2024 · 4:04 AM UTC",nos encontramos atendiendo el reporte de un incendio en la parte alta del cerro de la loma larga cerca de la colonia vista real spgg pcsp,incendio,22,7,0,0,https://twitter.com/911SanPedro/status/1822484106158207138#m,['https://pbs.twimg.com/media/GUrDooTbYAAx6SB.jpg'],,,0.3295784,,,San Pedro Garza García,,
2028,@911SanPedro,Rescate 911 San Pedro,"Aug 9, 2024 · 5:33 PM UTC",precaución sobre av valle de san ángel surnte y camino a chipinque unidades atienden el reporte de cableado de energía eléctrica derribado sobre la vialidad spgg pcsp,eléctrico,14,6,0,0,https://twitter.com/911SanPedro/status/1821962978557579713#m,"['https://pbs.twimg.com/media/GUjprIYXEAAp2Qd.jpg', 'https://pbs.twimg.com/media/GUjprIoWoAARTD1.jpg']",,,-1.258077621,,Calle Valles,San Pedro Garza García,,
2029,@911SanPedro,Rescate 911 San Pedro,"Aug 9, 2024 · 2:09 AM UTC",nos encontramos atendiendo junto a bomberosnl el reporte de un incendio de vehículo dentro del estacionamiento de un restaurante sobre calzada del valle y río de la plata spgg pcsp,incendio,11,0,0,1,https://twitter.com/911SanPedro/status/1821730475846865074#m,,['https://video.twimg.com/ext_tw_video/1821730462395723778/pu/pl/PoeyPDMS8ixEsmJk.m3u8?tag=12'],,-0.084548175,,Calle Del Valle,,,
2030,@911SanPedro,Rescate 911 San Pedro,"Aug 8, 2024 · 4:06 PM UTC",nos encontramos atendiendo el reporte de un conato de incendio de vehículo sobre la calle cobalto y sodio en el lugar se encuentra personal laborando spgg pcsp,incendio,7,2,0,0,https://twitter.com/911SanPedro/status/1821578643824619953#m,['https://pbs.twimg.com/media/GUeMH7AX0AATGcr.jpg'],,,0.097460002,,,San Pedro Garza García,,
2031,@911SanPedro,Rescate 911 San Pedro,"Aug 7, 2024 · 10:57 PM UTC",en el lugar se controla el incendio en la parte del motor de un vehículo de traslado de valores tráfico presente en la zona spgg pcsp,problema vial,9,2,0,0,https://twitter.com/911SanPedro/status/1821319797562658932#m,"['https://pbs.twimg.com/media/GUagtDaW4AAyp6H.jpg', 'https://pbs.twimg.com/media/GUagtDpXMAADTAw.jpg']",,,-0.277417898,,,San Pedro Garza García,,
2032,@911SanPedro,Rescate 911 San Pedro,"Aug 7, 2024 · 10:47 PM UTC",nos encontramos atendiendo junto a bomberosnl el reporte de un incendio de vehículo sobre blvd diaz ordaz otepte y calle de noviembre spgg pcsp,incendio,17,4,0,1,https://twitter.com/911SanPedro/status/1821317201783353629#m,,['https://video.twimg.com/ext_tw_video/1821317193184714753/pu/pl/s3KAEtAXfwQLeQGF.m3u8?tag=12'],,-0.159010082,,,San Pedro Garza García,,
2033,@911SanPedro,Rescate 911 San Pedro,"Jul 27, 2024 · 10:20 PM UTC",precaución sobre blvd diaz ordaz y av corregidora unidades atienden el reporte de un accidente vial con personas lesionadas y en el cual participa el tren spgg pcsp,problema vial,19,6,0,1,https://twitter.com/911SanPedro/status/1817324225029366022#m,"['https://pbs.twimg.com/media/GThuv_4W0AAU52b.jpg', 'https://pbs.twimg.com/media/GThuwAoXcAAgmAJ.jpg']",,,-1.021724224,,Calle Corregidora,San Pedro Garza García,,
2034,@911SanPedro,Rescate 911 San Pedro,"Jul 27, 2024 · 5:18 PM UTC",nos encontramos atendiendo el reporte de un accidente vial sobre la av humberto lobo y río missisippi spgg pcsp,problema vial,17,4,0,0,https://twitter.com/911SanPedro/status/1817248174521659444#m,['https://pbs.twimg.com/media/GTgplDTWoAAkozJ.jpg'],,,0.681282699,,Avenida Humberto Lobo,San Pedro Garza García,,
2035,@911SanPedro,Rescate 911 San Pedro,"Jul 24, 2024 · 1:42 AM UTC",nos encontramos atendiendo el reporte de un accidente vial tipo atropello sobre la av josé vasconcelos otepte y privada jesús mata spgg pcsp,problema vial,15,5,0,1,https://twitter.com/911SanPedro/status/1815925438117560436#m,,,,-0.188153088,,Jose Vasconselos,San Pedro Garza García,,
2036,@911SanPedro,Rescate 911 San Pedro,"Jul 22, 2024 · 3:29 PM UTC",nos encontramos atendiendo junto a bomberosnl el reporte de un incendio de vehículo sobre la calle mar mediterráneo y mar norte spgg pcsp,incendio,3,0,0,0,https://twitter.com/911SanPedro/status/1815408722807513117#m,"['https://pbs.twimg.com/media/GTGgnF1WIAAZ5Aw.jpg', 'https://pbs.twimg.com/media/GTGgnO6XQAAxaYI.jpg']",,,0.227759212,,Calle Mar Mediterráneo,San Pedro Garza García,,
2037,@saz2000,Alejandro Zuñiga/Bomberos NL,"Jul 20, 2024 · 5:25 PM UTC",hoy por la mañana se atendió reporte de un supuesto incendio en hotel holidayinn de av lázaro cárdenas en valle ote resultando ser una fumigación que alarmó a algunas personas recomendamos dar aviso previo a las autoridades para evitar movilizar equipo injustificadamente,incendio,40,14,0,0,https://twitter.com/saz2000/status/1814713272941133900#m,,['https://video.twimg.com/ext_tw_video/1814713258458091520/pu/pl/EPvJlt3SG5Ik7ow9.m3u8?tag=12'],,-1.354114413,,"Avenida Lázaro Cárdenas, Calle Valle Cortés",,,
2038,@911SanPedro,Rescate 911 San Pedro,"Jul 20, 2024 · 6:10 AM UTC",nos encontramos atendiendo junto a bomberosnl el reporte de un incendio de vehículo sobre blvd diaz ordaz otepte y av corregidora se realiza cierre de la vialidad spgg pcsp,incendio,38,10,0,0,https://twitter.com/911SanPedro/status/1814543294040244632#m,,['https://video.twimg.com/ext_tw_video/1814543267398025216/pu/pl/2HT26iH5qySTDqC-.m3u8?tag=12&v=1cd'],,0.094833076,,Calle Corregidora,San Pedro Garza García,,
2039,@911SanPedro,Rescate 911 San Pedro,"Jul 20, 2024 · 12:12 AM UTC",nos encontramos atendiendo junto a bomberosnl el reporte de un incendio al interior de un domicilio sobre la calle paseo del rosario y paseo belinda spgg pcsp,incendio,4,1,0,0,https://twitter.com/911SanPedro/status/1814453193020932438#m,,,,-0.439994514,,Paseo del Rosario,San Pedro Garza García,,
2040,@911SanPedro,Rescate 911 San Pedro,"Jul 18, 2024 · 8:04 PM UTC",nos encontramos atendiendo junto a bomberosnl el reporte de un accidente vial en el cual un vehículo se impacta con un domicilio y derriba un medidor de gas natural sobre la calle vía servio tulio y fuentes del valle spgg pcsp,problema vial,9,3,0,0,https://twitter.com/911SanPedro/status/1814028475889541555#m,,['https://video.twimg.com/ext_tw_video/1814028461390098432/pu/pl/JG4eYMxNMSp1cDRO.m3u8?tag=12'],,-0.431138337,,,San Pedro Garza García,,
2041,@911SanPedro,Rescate 911 San Pedro,"Jul 16, 2024 · 12:57 AM UTC",precaución sobre la calle río támesis y av josé vasconcelos unidades atienden el reporte de cableado derribado sobre la vialidad spgg pcsp,eléctrico,17,2,0,0,https://twitter.com/911SanPedro/status/1813015103257911492#m,"['https://pbs.twimg.com/media/GSkfnzqbIAEQK6V.jpg', 'https://pbs.twimg.com/media/GSkfn0GbIAArKB2.jpg']",,,-1.313242674,,"Río Tamesí, Jose Vasconselos",San Pedro Garza García,,
2042,@911SanPedro,Rescate 911 San Pedro,"Jul 4, 2024 · 4:58 PM UTC",nos encontramos brindando apoyo en un fuerte accidente vial en el cual participan múltiples vehículos y un trailer cae de la parte alta del puente de la carretera a saltillo a la altura de la huasteca en el lugar se encuentran unidades brindando atención a personas lesionadas,problema vial,173,30,4,2,https://twitter.com/911SanPedro/status/1808908215851364681#m,"['https://pbs.twimg.com/media/GRqIbQPbMAMym2Z.jpg', 'https://pbs.twimg.com/media/GRqIbpMbMAMlMma.jpg', 'https://pbs.twimg.com/media/GRqIb71bMAEFFEf.jpg']",,,-0.606515884,,,,,
2043,@911SanPedro,Rescate 911 San Pedro,"Jul 1, 2024 · 2:05 AM UTC",nos encontramos atendiendo el reporte de una persona fallecida por arma de fuego en las calles los fresnos y jimenez en el lugar ya se encuentran compañeros de policía resguardando el lugar maneje con precaución spgg pcsp,incendio,43,12,1,2,https://twitter.com/911SanPedro/status/1807596419433312650#m,,,,0.336982876,,,San Pedro Garza García,,
2044,@911SanPedro,Rescate 911 San Pedro,"Jun 30, 2024 · 5:24 PM UTC",precaución sobre la av gómez morín surnte pasando la diana cazadora unidades atienden el reporte de un accidente vial tipo estrellamiento spgg pcsp,problema vial,18,6,1,0,https://twitter.com/911SanPedro/status/1807465257939406991#m,['https://pbs.twimg.com/media/GRVoElZbsAA6yvm.jpg'],,,-1.342228413,,,San Pedro Garza García,,
2045,@911SanPedro,Rescate 911 San Pedro,"Jun 29, 2024 · 8:35 PM UTC",nos encontramos atendiendo junto a bomberosnl el reporte de un incendio en un domicilio sobre río de la plata y támesis spgg pcsp,incendio,4,2,0,1,https://twitter.com/911SanPedro/status/1807151012723281951#m,['https://pbs.twimg.com/media/GRRKRPeWoAAvajg.jpg'],,,0.202676237,,,San Pedro Garza García,,
2046,@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 28, 2024 · 8:50 PM UTC",buenas tardes bomberos nl estaciones y central en coordinación con sanpedro cruzrojanl atendimos reporte de accidente vial múltiple en la av ricardo margain y roble spgg,problema vial,35,7,0,0,https://twitter.com/saz2000/status/1806792223650119845#m,['https://pbs.twimg.com/media/GRMD6GybYAAtHy6.jpg'],,,0.14120847,,Avenida Ricardo Margain,San Pedro Garza García,,
2047,@SanPedroNL,San Pedro,"Jun 26, 2024 · 7:01 PM UTC",la policía de spgg atiende el reporte de dos personas fallecidas por arma de fuego en el cruce de morones prieto y vasconcelos ya se encuentran las autoridades investigadoras en el lugar circula con precaución,incendio,66,24,6,1,https://twitter.com/SanPedroNL/status/1806040136028717104#m,,,,-1.081697941,,,San Pedro Garza García,,
2048,@911SanPedro,Rescate 911 San Pedro,"Jun 24, 2024 · 10:24 PM UTC",precaución sobre la av gómez morin y sócrates unidades atienden el reporte de un accidente vial tipo estrellamiento en el cual participa un camión de volteo se realiza cierre de ambos sentidos de la av gómez morin debido a cableado de media tensión derribado spgg pcsp,problema vial,20,6,0,1,https://twitter.com/911SanPedro/status/1805366475554783713#m,['https://pbs.twimg.com/media/GQ3zMzPWsAE7B3D.jpg'],,,-1.345241547,,,San Pedro Garza García,,
2049,@911SanPedro,Rescate 911 San Pedro,"Jun 24, 2024 · 7:29 PM UTC",precaución sobre calzada san pedro y río sena unidades atienden el reporte de un accidente vial con personas lesionadas spgg pcsp,problema vial,18,5,0,0,https://twitter.com/911SanPedro/status/1805322380165964252#m,['https://pbs.twimg.com/media/GQ3LIzgXgAAsa9G.jpg'],,,-0.99875313,,"Calzada San Pedro, Río Sena",San Pedro Garza García,,
2050,@911SanPedro,Rescate 911 San Pedro,"Jun 22, 2024 · 6:18 PM UTC",precaución sobre la av ricardo margain y río missouri unidades atienden el reporte de un accidente vial tipo atropello tráfico presente en la zona spgg pcsp,problema vial,8,2,0,0,https://twitter.com/911SanPedro/status/1804579644630503917#m,,,,-1.146094203,,"Avenida Ricardo Margain, Rio Missouri",San Pedro Garza García,,
2051,@911SanPedro,Rescate 911 San Pedro,"Jun 20, 2024 · 7:47 PM UTC",nos encontramos revisando daños y condiciones de la calle plutarco elías calles en la zona tampiquito se encuentra con cierres viales debido a alcantarillas abiertas spgg pcsp,problema vial,44,9,1,1,https://twitter.com/911SanPedro/status/1803877445357178910#m,,['https://video.twimg.com/ext_tw_video/1803877429259186176/pu/pl/DV-EdCZivfE32LxW.m3u8?tag=12'],,0.0714477,,,San Pedro Garza García,,
2052,@911SanPedro,Rescate 911 San Pedro,"Jun 20, 2024 · 8:57 AM UTC",cierre de vialidad debido a acumulación de agua se cierra vialidad en la av gomez morin sur a nte y el paso a desnivel de la av del roble spgg pcsp,problema vial,122,41,1,1,https://twitter.com/911SanPedro/status/1803713783941967919#m,['https://pbs.twimg.com/media/GQgUIMxWkAAdjCA.jpg'],,,-0.845169127,,Calle del Roble,San Pedro Garza García,,
2053,@911SanPedro,Rescate 911 San Pedro,"Jun 20, 2024 · 5:31 AM UTC",nos encontramos atendiendo junto a bomberosnl el reporte de un incendio en un árbol y cableado sobre la av ricardo margain y av del roble spgg pcsp,incendio,23,4,2,1,https://twitter.com/911SanPedro/status/1803661815081038257#m,['https://pbs.twimg.com/media/GQfk3NlXwAA-Ebh.jpg'],,,0.069464415,,"Avenida Ricardo Margain, Calle del Roble",San Pedro Garza García,,
2054,@911SanPedro,Rescate 911 San Pedro,"Jun 20, 2024 · 4:34 AM UTC",nuestras unidades se encuentran realizando recorridos de prevención sobre las principales vialidades del municipio al momento sin ninguna afectación o cierre continuaremos informando spgg pcsp,problema vial,32,5,1,0,https://twitter.com/911SanPedro/status/1803647700275024319#m,,,,1.067234516,,,San Pedro Garza García,,
2055,@josuegonzaleztv,Josué González,"Sep 2, 2024 · 1:04 AM UTC",urge tránsito de mty por decenas de autos obstruyendo vialidad paseo de los descubridores entre anibal y vía andador c mtyfollow cicmty rayelizalder indican que dificultaron paso de ambulancia hace unos minutos,problema vial,18,5,2,0,https://twitter.com/josuegonzaleztv/status/1830411334200229977#m,['https://pbs.twimg.com/media/GWbtZ1vaUAAeoY6.jpg'],,,-1.225063801,,,Monterrey,,
2056,@Informativo3651,Informativo365,"Sep 4, 2024 · 10:52 PM UTC",por lluvia se desprende parte del techo de cristal de la plazaáuriga en sanpedrogarzagarcia en el lugar se presentan escurrimientos y se reportan personas lesionadas varios negocios dejaron de operar extreme precauciones,lluvia,36,14,0,0,https://twitter.com/Informativo3651/status/1831465379329425462#m,['https://pbs.twimg.com/media/GWqsBYwbEAAp0u5.jpg'],,,-1.679770112,,,,,
2057,@Informativo3651,Informativo365,"Aug 31, 2024 · 4:44 AM UTC",mujer es captada tratando de rescatar su mercancía que era arrastrada por la corriente que se formó por las lluvias intensas que azotaron a la zona norponiente de monterrey mercado de la talleres,lluvia,544,96,44,5,https://twitter.com/Informativo3651/status/1829742040009130364#m,,['https://video.twimg.com/ext_tw_video/1829741986980491264/pu/pl/CtLnuQdy25w1B78h.m3u8?tag=12&v=4c2'],,-0.205990911,,,,zona norponiente de monterrey,
2058,@Informativo3651,Informativo365,"Aug 31, 2024 · 1:54 AM UTC",arroyo topochico copán y fidel velázquez al de su capacidad precaución lluvias monterrey,lluvia,4,1,0,0,https://twitter.com/Informativo3651/status/1829699267071447176#m,,['https://video.twimg.com/ext_tw_video/1829699222192504833/pu/pl/aEIkAAue2M-Jzf9L.m3u8?tag=12'],,0.154132158,,,Monterrey,,
2059,@Informativo3651,Informativo365,"Aug 31, 2024 · 1:11 AM UTC",cancelan servicio del transmetro en talleres en monterrey las calles aledañas se encuentran inundadas por las lluvias que se presentan en algunas partes de la zona metropolitana precaución,lluvia,23,13,3,0,https://twitter.com/Informativo3651/status/1829688426209427694#m,"['https://pbs.twimg.com/media/GWRb7QHWMAA7uXh.jpg', 'https://pbs.twimg.com/media/GWRb7V-WwAEO3jX.jpg', 'https://pbs.twimg.com/media/GWRb7V1WUAA8EE4.jpg']",,,-1.468252778,,,Monterrey,zona metropolitana,
2060,@Informativo3651,Informativo365,"Aug 31, 2024 · 1:01 AM UTC",aún no llueve en sannicolas y así se ve el arroyo topochico gobsannicolas danielcarrillo eldelaconsty,problema vial,22,6,0,1,https://twitter.com/Informativo3651/status/1829685852638675071#m,['https://pbs.twimg.com/media/GWRZljtW8AENMIh.jpg'],,,-0.719965458,,,San Nicolás,,
2061,@Informativo3651,Informativo365,"Aug 17, 2024 · 12:11 AM UTC",precaución semáforo apagado en la avenida alfonso reyes y pedro m anaya ya se está presentando intenso tráfico cicmty mtygob,problema vial,1,1,1,0,https://twitter.com/Informativo3651/status/1824599965978530233#m,['https://pbs.twimg.com/media/GVJH__hXEAAwUgp.jpg'],,,-1.377043247,,Avenida Alfonso Reyes,,,
2062,@Informativo3651,Informativo365,"Jul 31, 2024 · 9:58 PM UTC",elementos de la secretaría de seguridad pública y vialidad del municipio de santacatarina detuvieron a danyael n de años de edad a quien se le encontró bolsas de droga tipo cristal es investigado por siete atracos en este municipio,problema vial,2,0,0,0,https://twitter.com/Informativo3651/status/1818768234386276809#m,"['https://pbs.twimg.com/media/GT2QEhTWcAA5wZB.jpg', 'https://pbs.twimg.com/media/GT2QEibWkAArmPT.jpg']",,,-1.350354195,,,,,
2063,@Informativo3651,Informativo365,"Jul 12, 2024 · 5:34 AM UTC",lluvias el carmen nuevoleon,lluvia,70,18,0,0,https://twitter.com/Informativo3651/status/1811635260133900785#m,,['https://video.twimg.com/ext_tw_video/1811635172699508736/pu/pl/86XM0axeOre5v3r8.m3u8?tag=12'],,-0.277446866,,,,,
2064,@Informativo3651,Informativo365,"Jul 12, 2024 · 5:33 AM UTC",lluvias nl precaución al transitar por la avenida camino real a santa rosa en apodaca,lluvia,21,6,1,0,https://twitter.com/Informativo3651/status/1811635056496005255#m,,['https://video.twimg.com/ext_tw_video/1811634891194531840/pu/pl/AaN4VcoXocAniB4v.m3u8?tag=12'],,-0.938371837,,Cadmio,Apodaca,,
2065,@Informativo3651,Informativo365,"Jul 11, 2024 · 12:38 AM UTC",lluvias lluvias escurrimientos importantes sobre la avenida san bernabé y lincoln en el sector de la alianza en monterrey vecinos advierten que no hay paso vehícular pcmty colosioriojas,lluvia,147,39,1,0,https://twitter.com/Informativo3651/status/1811198337095442933#m,,['https://video.twimg.com/ext_tw_video/1811198254169968640/pu/pl/VNfXG_WfNPrTOjp_.m3u8?tag=12'],,-1.42487812,,San Bernabé,Monterrey,sector de la alianza,
2066,@Informativo3651,Informativo365,"Jul 9, 2024 · 5:01 PM UTC",vecinos de la col cnop en guadalupe se dicen olvidados por las autoridades municipales reportan falta de deshierbe luminarias apagadas recolección de ramas y basura en la plaza ubicada en agustín de la o irene castro y senén ramirez municipiodegpe aztecacomunidad,eléctrico,3,4,1,0,https://twitter.com/Informativo3651/status/1810721000419434664#m,"['https://pbs.twimg.com/media/GSD5JupW0AAsGlu.jpg', 'https://pbs.twimg.com/media/GSD5J1nWYAAme3Y.jpg', 'https://pbs.twimg.com/media/GSD5J1oXIAAD1kc.jpg', 'https://pbs.twimg.com/media/GSD5J17WcAAZoUk.jpg']",,,-1.669407487,CNOP,,Guadalupe,,"POLYGON Z ((-100.34260999995138 25.73571000011657 0, -100.34148999956369 25.73571000011657 0, -100.34067999998189 25.73571000011657 0, -100.34028199961443 25.735934999700646 0, -100.33971999977803 25.735449999817774 0, -100.33963999968609 25.735340000141036 0, -100.33924999968758 25.7350399997963 0, -100.3393499998025 25.73483000000465 0, -100.33957000005529 25.73450999963694 0, -100.33967999973203 25.73456999970591 0, -100.34002999968459 25.734580000167057 0, -100.34055000028212 25.73466000025894 0, -100.34057999986697 25.73478000039688 0, -100.34049000021321 25.734939999681387 0, -100.34260999995138 25.73493000011956 0, -100.34262000041252 25.735320000118065 0, -100.34260999995138 25.73571000011657 0))"
2067,@Informativo3651,Informativo365,"Jun 30, 2024 · 1:16 AM UTC",reportan lluvia en la zona norte de monterrey,lluvia,20,2,0,0,https://twitter.com/Informativo3651/status/1807221581342560562#m,,['https://video.twimg.com/ext_tw_video/1807221540993556480/pu/pl/nNCBIaA8ba7dBaFT.m3u8?tag=12'],,-0.492459834,,,,zona norte de monterrey,
2068,@Informativo3651,Informativo365,"Jun 30, 2024 · 12:54 AM UTC",cierran vecinos vialidad en garcia nl ante la falta de agua en su colonia alegan que tienen más de días sin el servicio más habitantes amagan con unirse cerrado ambos lados de av heberto castillo caos vehicular en la zona,problema vial,19,4,1,0,https://twitter.com/Informativo3651/status/1807216182019154120#m,['https://pbs.twimg.com/media/GRSFdORXkAAT3_8.jpg'],,,-1.425892711,,,,,
2069,@Informativo3651,Informativo365,"Jun 25, 2024 · 1:21 PM UTC",lluvias lluvias ante la falta de agua en su colonia vecinos de sanpedrogarzagarcia recolectan el líquido de una caida de agua sobre la avenida clouthier esquina con emiliano zapata tormentatropicalalberto,lluvia,1,1,0,0,https://twitter.com/Informativo3651/status/1805592207543435571#m,,['https://video.twimg.com/ext_tw_video/1805591715564118016/pu/pl/rBfeUvgCSU8rZlev.m3u8?tag=12'],,-1.032032609,CENTRO DE SAN PEDRO GARZA GARCIA,M J Clouthier,,,"POLYGON Z ((-100.40878999955868 25.66434999995272 0, -100.40787000030014 25.664009999561983 0, -100.40703000023416 25.663730000139537 0, -100.4061399996611 25.66340999977183 0, -100.40524999998735 25.66315000037241 0, -100.40490000003484 25.663919999908217 0, -100.40455000008228 25.664719999928195 0, -100.4042099996916 25.665530000409376 0, -100.40385000017721 25.66636000001415 0, -100.40299000008827 25.66607000013056 0, -100.40204999990743 25.665720000178055 0, -100.40116999979551 25.665410000271436 0, -100.40030000014474 25.6651099999267 0, -100.39940000000985 25.664800000020136 0, -100.39851999989793 25.664459999629457 0, -100.39886999985049 25.66369999965542 0, -100.39782999955469 25.663320000118063 0, -100.39835999971405 25.662540000121055 0, -100.39845000026713 25.66231999986826 0, -100.39866999962061 25.66184000021599 0, -100.39777999994686 25.661539999871252 0, -100.39691999985797 25.661220000402864 0, -100.39601999972308 25.660920000058127 0, -100.39509999956516 25.66061999971339 0, -100.39422000035256 25.660320000267973 0, -100.39338000028664 25.66001000036141 0, -100.39367000017023 25.65929999999514 0, -100.39287000015025 25.65888000041184 0, -100.39197000001536 25.65841999988328 0, -100.39211999973804 25.658159999584484 0, -100.39231999996787 25.657760000024155 0, -100.3926600003586 25.656980000027147 0, -100.39357000005532 25.65728999993371 0, -100.3944399997061 25.657590000278446 0, -100.39533999984099 25.657889999723864 0, -100.39623000041405 25.6581900000686 0, -100.39708999960362 25.658479999952192 0, -100.39798999973857 25.658809999881726 0, -100.39765000024715 25.659580000316907 0, -100.39853000035907 25.659910000246498 0, -100.39886999985049 25.659119999788345 0, -100.39976999998538 25.659420000133082 0, -100.40065999965913 25.6597199995785 0, -100.40155000023219 25.66003000038438 0, -100.4019000001847 25.6592599999492 0, -100.40227999972205 25.658470000390366 0, -100.40266999972056 25.65763999988627 0, -100.40303000013427 25.656859999889264 0, -100.40389999978504 25.657160000234 0, -100.40426000019869 25.65632999972985 0, -100.4033600000638 25.656019999823286 0, -100.40371000001636 25.65519000021851 0, -100.40463000017422 25.655500000125073 0, -100.40549000026317 25.65581999959346 0, -100.40621999975303 25.656059999869285 0, -100.40641999998286 25.656130000399344 0, -100.40699000018822 25.656340000190994 0, -100.40664999979748 25.657160000234 0, -100.40633000032909 25.657989999838776 0, -100.40600999996138 25.65878000029693 0, -100.4064600000288 25.658930000019666 0, -100.40687000005033 25.659079999742346 0, -100.40719999997987 25.658290000183513 0, -100.40808000009179 25.658580000067104 0, -100.40824000027567 25.65817000004563 0, -100.40841999958315 25.657760000024155 0, -100.40914999997239 25.65802000032295 0, -100.4092799996721 25.65806000036889 0, -100.40894000018073 25.658849999927725 0, -100.40878999955868 25.659250000387374 0, -100.40865000029714 25.659649999947703 0, -100.40851000013623 25.66003000038438 0, -100.40832999992938 25.660469999990653 0, -100.40802999958464 25.66127000001063 0, -100.40769000009328 25.662139999661406 0, -100.40734999970255 25.662939999681385 0, -100.40820000022967 25.66324000002612 0, -100.40877999999685 25.66344999981783 0, -100.40910999992639 25.663560000393886 0, -100.40878999955868 25.66434999995272 0))"
2070,@Informativo3651,Informativo365,"Jun 21, 2024 · 10:14 PM UTC",precaución reporte de socavón en sannicolás el hundimiento de gran tamaño se encuentra en el centro de esta ciudad entre las calles iturbide y cristóbal colón unidades de protección civil del gobsannicolas en el lugar danielcarrillo eldelaconsty arbsanjorge,problema vial,409,105,20,7,https://twitter.com/Informativo3651/status/1804276760244060402#m,,['https://video.twimg.com/ext_tw_video/1804273074688200704/pu/pl/fc7EKWgWZdcRyJGn.m3u8?tag=12'],,-1.350826144,,Avenida Cristóbal Colón,San Nicolás,centro de esta ciudad,
2071,@Informativo3651,Informativo365,"Jun 21, 2024 · 7:53 PM UTC",lluvias tormentatropical alberto captan a grupo de personas arrojando basura al ríopilón en montemorelosnl al menos siete bolsas de desechos fueron arrojadas al afluente,lluvia,35,13,8,2,https://twitter.com/Informativo3651/status/1804241189878517820#m,"['https://pbs.twimg.com/media/GQnzLfgW0AA-WcU.jpg', 'https://pbs.twimg.com/media/GQnzLffXsAAJ0UW.jpg']",,,-1.322008967,,,,,
